YEAR,MO,DY,HR,ALLSKY_KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,SZA,T2M,PRECTOTCORR,RH2M,WS10M,WD10M
2020,1,3,19,-999.0,0.0,0.0,-999.0,31.27,0.0,51.5,2.83,32.73
2020,1,3,20,-999.0,0.0,0.0,-999.0,30.51,0.0,50.94,3.98,29.48
2020,1,3,21,-999.0,0.0,0.0,-999.0,29.6,0.0,53.0,5.33,29.72
2020,1,3,22,-999.0,0.0,0.0,-999.0,28.51,0.0,57.81,5.87,31.17
2020,1,3,23,-999.0,0.0,0.0,-999.0,27.58,0.0,62.5,5.41,35.41
2020,1,4,0,-999.0,0.0,0.0,-999.0,26.83,0.0,66.5,4.77,42.74
2020,1,4,1,-999.0,0.0,0.0,-999.0,26.19,0.0,70.0,4.37,49.35
2020,1,4,2,-999.0,0.0,0.0,-999.0,25.62,0.0,73.25,4.07,54.6
2020,1,4,3,-999.0,0.0,0.0,-999.0,25.19,0.0,75.88,3.73,58.81
2020,1,4,4,-999.0,0.0,0.0,-999.0,24.91,0.0,77.75,3.47,63.78
2020,1,4,5,-999.0,0.0,0.0,-999.0,24.73,0.0,79.06,3.31,68.4
2020,1,4,6,0.26,16.02,15.84,87.48,24.73,0.0,79.38,3.32,70.63
2020,1,4,7,0.26,179.5,96.14,74.8,25.65,0.0,74.44,3.9,72.98
2020,1,4,8,0.35,419.45,240.79,61.03,27.08,0.0,66.69,4.03,73.67
2020,1,4,9,0.41,647.95,390.23,47.44,28.77,0.0,58.88,3.88,71.46
2020,1,4,10,0.48,831.48,552.3,34.37,30.69,0.0,51.56,3.48,67.82
2020,1,4,11,0.46,951.25,602.43,22.89,32.37,0.0,45.88,2.87,63.16
2020,1,4,12,0.52,988.35,698.93,16.8,33.73,0.0,41.5,2.43,59.64
2020,1,4,13,0.62,957.38,820.89,21.39,34.97,0.0,37.5,2.16,57.86
2020,1,4,14,0.61,851.67,724.77,32.38,35.44,0.0,35.5,1.94,47.77
2020,1,4,15,0.55,679.05,548.41,45.3,35.28,0.0,34.94,1.89,28.57
2020,1,4,16,0.47,456.7,343.62,58.85,34.55,0.0,36.0,2.19,9.43
2020,1,4,17,0.37,222.4,154.7,72.61,33.74,0.0,38.12,2.56,357.37
2020,1,4,18,0.23,30.4,21.95,85.99,31.9,0.0,47.81,2.06,346.39
2020,1,4,19,-999.0,0.0,0.0,-999.0,30.79,0.0,51.31,2.6,349.09
2020,1,4,20,-999.0,0.0,0.0,-999.0,30.25,0.0,51.75,3.44,1.43
2020,1,4,21,-999.0,0.0,0.0,-999.0,29.65,0.0,52.56,4.68,13.22
2020,1,4,22,-999.0,0.0,0.0,-999.0,28.74,0.0,55.5,5.75,22.94
2020,1,4,23,-999.0,0.0,0.0,-999.0,27.82,0.0,58.88,6.01,29.33
2020,1,5,0,-999.0,0.0,0.0,-999.0,27.06,0.0,62.06,5.59,36.42
2020,1,5,1,-999.0,0.0,0.0,-999.0,26.51,0.0,64.81,4.93,44.17
2020,1,5,2,-999.0,0.0,0.0,-999.0,26.05,0.0,67.5,4.29,50.84
2020,1,5,3,-999.0,0.0,0.0,-999.0,25.65,0.0,69.88,3.87,56.53
2020,1,5,4,-999.0,0.0,0.0,-999.0,25.3,0.0,71.69,3.42,60.92
2020,1,5,5,-999.0,0.0,0.0,-999.0,24.98,0.0,73.38,2.98,62.83
2020,1,5,6,0.3,18.05,18.32,87.55,24.94,0.0,73.62,3.07,64.54
2020,1,5,7,0.3,202.42,109.21,74.91,26.15,0.0,67.88,3.87,70.28
2020,1,5,8,0.38,446.25,262.68,61.12,27.99,0.0,59.62,3.76,73.83
2020,1,5,9,0.45,670.67,420.61,47.52,30.36,0.0,50.06,3.31,73.11
2020,1,5,10,0.52,849.88,595.16,34.41,32.87,0.0,41.81,3.07,68.79
2020,1,5,11,0.57,966.77,736.15,22.89,34.84,0.0,36.75,2.95,65.41
2020,1,5,12,0.55,1011.0,736.25,16.7,35.62,0.0,34.62,2.55,62.26
2020,1,5,13,0.56,979.2,737.12,21.24,35.85,0.0,33.69,1.86,56.11
2020,1,5,14,0.63,874.48,755.48,32.24,35.53,0.0,33.81,0.9,40.44
2020,1,5,15,0.55,705.5,551.55,45.18,35.06,0.0,34.44,0.58,269.23
2020,1,5,16,0.54,486.55,391.28,58.73,34.47,0.0,35.69,1.69,244.26
2020,1,5,17,0.47,242.45,197.4,72.51,33.73,0.0,37.75,2.33,243.09
2020,1,5,18,0.3,34.0,30.18,85.92,32.16,0.0,45.56,2.08,246.8
2020,1,5,19,-999.0,0.0,0.0,-999.0,30.91,0.01,50.25,2.2,248.54
2020,1,5,20,-999.0,0.0,0.0,-999.0,29.98,0.02,54.31,1.58,256.58
2020,1,5,21,-999.0,0.0,0.0,-999.0,29.05,0.03,59.38,0.96,321.63
2020,1,5,22,-999.0,0.0,0.0,-999.0,28.26,0.03,63.19,1.86,8.44
2020,1,5,23,-999.0,0.0,0.0,-999.0,27.58,0.02,65.12,2.52,24.11
2020,1,6,0,-999.0,0.0,0.0,-999.0,27.01,0.01,66.62,2.64,32.33
2020,1,6,1,-999.0,0.0,0.0,-999.0,26.5,0.01,67.75,2.81,42.97
2020,1,6,2,-999.0,0.0,0.0,-999.0,26.05,0.0,68.81,2.86,52.22
2020,1,6,3,-999.0,0.0,0.0,-999.0,25.57,0.0,70.44,2.58,59.48
2020,1,6,4,-999.0,0.0,0.0,-999.0,24.98,0.0,72.88,2.29,64.92
2020,1,6,5,-999.0,0.0,0.0,-999.0,24.52,0.0,74.75,2.09,67.17
2020,1,6,6,0.27,16.12,16.05,87.62,24.55,0.0,74.31,2.72,71.72
2020,1,6,7,0.44,189.17,160.01,75.01,26.34,0.0,65.75,4.49,83.21
2020,1,6,8,0.55,431.17,373.62,61.22,28.75,0.0,55.12,4.46,87.79
2020,1,6,9,0.59,658.77,566.45,47.59,31.41,0.0,44.94,3.93,88.63
2020,1,6,10,0.6,841.75,698.66,34.47,33.84,0.0,37.31,3.41,90.0
2020,1,6,11,0.58,962.58,749.36,22.88,35.93,0.0,31.62,3.09,93.62
2020,1,6,12,0.57,1009.9,764.21,16.6,37.58,0.0,27.38,3.08,95.09
2020,1,6,13,0.55,981.02,713.28,21.09,38.65,0.0,24.19,3.23,92.36
2020,1,6,14,0.52,877.52,622.62,32.1,39.16,0.0,21.81,3.43,87.13
2020,1,6,15,0.47,708.8,466.87,45.05,39.14,0.0,20.12,3.63,80.7
2020,1,6,16,0.42,489.65,306.83,58.62,38.55,0.0,19.31,3.81,73.42
2020,1,6,17,0.34,244.12,142.41,72.4,37.26,0.0,19.75,3.95,64.2
2020,1,6,18,0.25,34.48,25.73,85.85,34.02,0.0,27.44,3.0,47.75
2020,1,6,19,-999.0,0.0,0.0,-999.0,31.96,0.0,31.19,4.3,32.39
2020,1,6,20,-999.0,0.0,0.0,-999.0,31.07,0.0,34.75,6.16,27.09
2020,1,6,21,-999.0,0.0,0.0,-999.0,29.56,0.0,44.62,6.4,27.1
2020,1,6,22,-999.0,0.0,0.0,-999.0,28.44,0.0,54.5,5.62,30.38
2020,1,6,23,-999.0,0.0,0.0,-999.0,27.63,0.0,61.12,4.55,36.2
2020,1,7,0,-999.0,0.0,0.0,-999.0,26.98,0.01,65.56,4.27,46.19
2020,1,7,1,-999.0,0.0,0.0,-999.0,26.33,0.01,69.12,3.6,55.45
2020,1,7,2,-999.0,0.0,0.0,-999.0,25.78,0.02,71.81,3.18,65.45
2020,1,7,3,-999.0,0.0,0.0,-999.0,25.27,0.03,74.31,2.75,74.35
2020,1,7,4,-999.0,0.0,0.0,-999.0,24.83,0.02,76.5,2.44,82.44
2020,1,7,5,-999.0,0.0,0.0,-999.0,24.47,0.02,78.62,2.27,89.41
2020,1,7,6,0.33,16.1,18.64,87.69,24.44,0.03,79.06,2.64,96.45
2020,1,7,7,0.54,192.35,195.53,75.11,26.11,0.02,71.38,3.77,100.38
2020,1,7,8,0.64,435.17,435.29,61.3,28.69,0.0,58.81,3.61,95.96
2020,1,7,9,0.7,662.02,664.6,47.66,31.4,0.02,47.44,3.12,87.99
2020,1,7,10,0.69,844.67,799.58,34.51,33.8,0.0,39.38,2.68,83.12
2020,1,7,11,0.6,964.67,779.92,22.88,35.65,0.0,34.38,2.37,83.95
2020,1,7,12,0.59,1015.7,792.45,16.49,37.12,0.0,30.81,2.0,87.32
2020,1,7,13,0.62,985.0,825.4,20.94,38.14,0.0,28.25,1.75,89.49
2020,1,7,14,0.64,879.67,767.17,31.95,38.65,0.0,26.94,1.51,87.33
2020,1,7,15,0.65,707.98,644.21,44.92,38.44,0.01,26.69,1.35,83.37
2020,1,7,16,0.6,486.23,443.52,58.51,37.88,0.01,27.25,1.31,73.73
2020,1,7,17,0.53,239.85,228.18,72.3,36.77,0.01,28.94,1.63,56.92
2020,1,7,18,0.31,34.23,32.42,85.78,34.9,0.03,35.5,1.95,36.18
2020,1,7,19,-999.0,0.0,0.0,-999.0,33.37,0.04,40.75,3.3,24.2
2020,1,7,20,-999.0,0.0,0.0,-999.0,32.08,0.03,44.0,6.03,23.84
2020,1,7,21,-999.0,0.0,0.0,-999.0,30.3,0.03,53.06,7.65,25.54
2020,1,7,22,-999.0,0.0,0.0,-999.0,28.75,0.03,62.5,7.55,29.24
2020,1,7,23,-999.0,0.0,0.0,-999.0,27.81,0.03,68.38,6.73,33.73
2020,1,8,0,-999.0,0.0,0.0,-999.0,27.25,0.04,71.5,5.97,40.11
2020,1,8,1,-999.0,0.0,0.0,-999.0,26.82,0.04,73.56,5.43,45.58
2020,1,8,2,-999.0,0.0,0.0,-999.0,26.47,0.03,75.06,4.99,50.33
2020,1,8,3,-999.0,0.0,0.0,-999.0,26.19,0.03,75.94,4.61,54.8
2020,1,8,4,-999.0,0.0,0.0,-999.0,25.95,0.02,76.56,4.23,58.13
2020,1,8,5,-999.0,0.0,0.0,-999.0,25.73,0.02,77.12,3.83,60.92
2020,1,8,6,0.27,15.25,14.51,87.75,25.62,0.01,77.38,3.49,63.66
2020,1,8,7,0.28,185.98,102.35,75.21,26.39,0.04,73.19,3.8,69.66
2020,1,8,8,0.41,427.7,273.49,61.4,27.76,0.04,66.25,3.87,71.38
2020,1,8,9,0.41,654.05,393.87,47.73,29.4,0.05,58.69,3.66,69.4
2020,1,8,10,0.43,836.55,499.56,34.55,30.9,0.11,52.69,3.32,67.9
2020,1,8,11,0.44,954.52,565.43,22.87,32.15,0.17,48.25,2.85,68.08
2020,1,8,12,0.44,974.67,591.08,16.38,33.0,0.23,45.44,2.26,68.93
2020,1,8,13,0.48,944.83,622.24,20.77,33.49,0.24,43.88,1.7,62.02
2020,1,8,14,0.5,839.05,600.54,31.81,33.56,0.27,43.69,1.52,44.17
2020,1,8,15,0.48,669.15,472.63,44.8,33.11,0.31,45.19,1.81,29.22
2020,1,8,16,0.41,446.95,298.15,58.4,32.19,0.33,48.38,2.39,18.91
2020,1,8,17,0.33,207.45,142.45,72.2,30.91,0.35,53.38,3.01,11.51
2020,1,8,18,0.12,29.0,12.41,85.71,29.67,0.4,59.31,3.22,5.3
2020,1,8,19,-999.0,0.0,0.0,-999.0,28.66,0.44,65.12,3.25,359.86
2020,1,8,20,-999.0,0.0,0.0,-999.0,27.84,0.53,69.81,3.42,356.07
2020,1,8,21,-999.0,0.0,0.0,-999.0,27.12,0.71,73.81,3.58,350.7
2020,1,8,22,-999.0,0.0,0.0,-999.0,26.49,1.03,77.06,3.66,346.44
2020,1,8,23,-999.0,0.0,0.0,-999.0,25.87,1.4,80.38,3.67,342.92
2020,1,9,0,-999.0,0.0,0.0,-999.0,25.25,1.69,84.31,3.56,342.36
2020,1,9,1,-999.0,0.0,0.0,-999.0,24.77,1.34,87.88,3.41,341.15
2020,1,9,2,-999.0,0.0,0.0,-999.0,24.54,0.76,90.0,3.07,337.41
2020,1,9,3,-999.0,0.0,0.0,-999.0,24.49,0.67,91.19,2.42,345.96
2020,1,9,4,-999.0,0.0,0.0,-999.0,24.53,0.86,91.88,1.78,2.77
2020,1,9,5,-999.0,0.0,0.0,-999.0,24.55,1.13,92.5,1.42,25.72
2020,1,9,6,0.23,13.8,12.4,87.81,24.6,1.4,92.81,1.5,47.32
2020,1,9,7,0.22,174.5,79.06,75.31,24.82,1.38,91.69,1.85,60.73
2020,1,9,8,0.35,412.77,234.12,61.48,25.12,1.24,88.69,2.67,66.89
2020,1,9,9,0.41,636.48,388.09,47.8,25.41,1.05,85.12,3.2,73.82
2020,1,9,10,0.5,817.08,576.68,34.59,25.92,0.38,80.62,3.3,79.91
2020,1,9,11,0.47,936.05,606.74,22.84,26.62,0.23,75.31,2.95,83.93
2020,1,9,12,0.56,991.25,759.32,16.26,27.31,0.17,70.75,2.36,83.53
2020,1,9,13,0.59,962.35,781.12,20.61,27.87,0.12,67.5,1.7,80.49
2020,1,9,14,0.57,859.52,682.75,31.66,28.45,0.09,64.5,1.1,63.98
2020,1,9,15,0.5,693.77,499.92,44.67,28.78,0.07,62.5,1.04,23.48
2020,1,9,16,0.43,474.67,315.2,58.29,28.71,0.06,62.25,1.41,357.46
2020,1,9,17,0.34,235.2,146.64,72.11,28.4,0.05,64.0,1.73,347.98
2020,1,9,18,0.23,34.58,24.17,85.65,26.95,0.05,76.88,1.57,343.55
2020,1,9,19,-999.0,0.0,0.0,-999.0,25.76,0.04,84.5,1.77,344.68
2020,1,9,20,-999.0,0.0,0.0,-999.0,25.26,0.03,84.88,2.0,350.35
2020,1,9,21,-999.0,0.0,0.0,-999.0,24.83,0.02,85.56,2.24,357.41
2020,1,9,22,-999.0,0.0,0.0,-999.0,24.41,0.02,87.06,2.47,6.54
2020,1,9,23,-999.0,0.0,0.0,-999.0,24.08,0.02,89.25,2.64,16.5
2020,1,10,0,-999.0,0.0,0.0,-999.0,23.93,0.03,91.25,2.76,24.61
2020,1,10,1,-999.0,0.0,0.0,-999.0,23.84,0.03,92.81,2.46,31.62
2020,1,10,2,-999.0,0.0,0.0,-999.0,23.76,0.04,94.19,1.84,41.9
2020,1,10,3,-999.0,0.0,0.0,-999.0,23.65,0.03,95.06,1.55,56.07
2020,1,10,4,-999.0,0.0,0.0,-999.0,23.6,0.02,94.88,1.79,68.8
2020,1,10,5,-999.0,0.0,0.0,-999.0,23.57,0.01,94.12,2.41,79.93
2020,1,10,6,0.17,13.9,8.89,87.88,23.66,0.01,92.62,3.33,90.13
2020,1,10,7,0.26,182.42,91.0,75.41,24.84,0.01,84.56,4.7,97.83
2020,1,10,8,0.38,424.88,251.22,61.56,26.73,0.01,71.31,5.41,102.33
2020,1,10,9,0.45,651.8,418.53,47.86,28.95,0.01,59.88,5.35,103.0
2020,1,10,10,0.52,833.67,595.74,34.62,31.1,0.06,51.88,4.94,101.4
2020,1,10,11,0.55,953.05,705.66,22.82,32.8,0.06,46.69,4.25,95.49
2020,1,10,12,0.52,980.2,701.95,16.13,34.33,0.07,42.5,3.57,84.21
2020,1,10,13,0.52,952.42,690.38,20.45,35.19,0.08,39.88,3.17,71.34
2020,1,10,14,0.59,849.58,701.33,31.52,35.3,0.09,39.12,3.0,61.03
2020,1,10,15,0.57,682.7,574.34,44.55,34.66,0.09,40.44,3.02,51.5
2020,1,10,16,0.57,467.12,423.03,58.18,33.88,0.07,42.56,3.32,44.05
2020,1,10,17,0.48,229.65,208.88,72.01,32.66,0.04,46.56,3.65,37.53
2020,1,10,18,0.29,34.38,31.28,85.58,30.19,0.05,60.81,2.88,29.76
2020,1,10,19,-999.0,0.0,0.0,-999.0,28.6,0.06,67.88,3.62,26.51
2020,1,10,20,-999.0,0.0,0.0,-999.0,27.63,0.07,72.12,4.24,29.73
2020,1,10,21,-999.0,0.0,0.0,-999.0,26.81,0.07,76.38,4.38,38.77
2020,1,10,22,-999.0,0.0,0.0,-999.0,26.15,0.06,79.12,4.25,50.75
2020,1,10,23,-999.0,0.0,0.0,-999.0,25.53,0.03,80.5,4.46,64.83
2020,1,11,0,-999.0,0.0,0.0,-999.0,24.87,0.02,80.69,4.96,76.62
2020,1,11,1,-999.0,0.0,0.0,-999.0,24.08,0.01,83.69,4.33,82.12
2020,1,11,2,-999.0,0.0,0.0,-999.0,23.49,0.01,87.12,3.47,86.91
2020,1,11,3,-999.0,0.0,0.0,-999.0,23.01,0.0,90.19,2.77,91.13
2020,1,11,4,-999.0,0.0,0.0,-999.0,22.57,0.0,93.25,2.01,92.23
2020,1,11,5,-999.0,0.0,0.0,-999.0,22.32,0.0,95.0,1.6,92.79
2020,1,11,6,0.38,15.98,19.19,87.93,22.6,0.0,93.44,1.73,92.85
2020,1,11,7,0.55,204.27,192.59,75.51,24.62,0.01,81.44,3.88,94.39
2020,1,11,8,0.65,456.1,431.36,61.65,27.26,0.01,67.94,5.52,90.32
2020,1,11,9,0.67,688.8,632.38,47.92,29.8,0.01,57.5,5.74,84.14
2020,1,11,10,0.65,875.85,746.16,34.66,32.18,0.0,49.06,5.49,78.91
2020,1,11,11,0.66,997.05,858.77,22.8,34.16,0.0,42.69,5.06,75.43
2020,1,11,12,0.7,1047.45,951.7,16.0,35.52,0.0,38.12,4.69,73.44
2020,1,11,13,0.71,1018.23,940.63,20.27,36.3,0.01,34.88,4.39,73.44
2020,1,11,14,0.72,914.12,862.88,31.38,36.62,0.01,33.12,4.1,73.26
2020,1,11,15,0.7,744.6,706.25,44.41,36.48,0.01,32.12,3.93,72.9
2020,1,11,16,0.66,524.52,485.99,58.07,35.84,0.0,32.38,3.9,70.08
2020,1,11,17,0.59,274.52,260.83,71.91,34.36,0.0,36.25,3.6,63.55
2020,1,11,18,0.39,45.3,43.38,85.52,31.36,0.0,52.62,2.72,51.06
2020,1,11,19,-999.0,0.0,0.0,-999.0,29.79,0.0,55.12,3.94,48.13
2020,1,11,20,-999.0,0.0,0.0,-999.0,28.94,0.0,55.06,5.87,52.9
2020,1,11,21,-999.0,0.0,0.0,-999.0,27.69,0.0,59.94,6.12,57.67
2020,1,11,22,-999.0,0.0,0.0,-999.0,26.4,0.0,65.75,5.64,65.46
2020,1,11,23,-999.0,0.0,0.0,-999.0,25.34,0.0,71.5,4.88,70.17
2020,1,12,0,-999.0,0.0,0.0,-999.0,24.4,0.0,77.44,3.93,71.57
2020,1,12,1,-999.0,0.0,0.0,-999.0,23.63,0.0,82.81,2.98,72.32
2020,1,12,2,-999.0,0.0,0.0,-999.0,23.02,0.0,87.44,2.19,74.92
2020,1,12,3,-999.0,0.0,0.0,-999.0,22.48,0.0,91.12,1.73,81.43
2020,1,12,4,-999.0,0.0,0.0,-999.0,22.0,0.0,93.0,1.76,93.81
2020,1,12,5,-999.0,0.0,0.0,-999.0,21.49,0.0,94.06,1.98,106.29
2020,1,12,6,0.4,16.1,19.59,87.99,21.4,0.0,92.75,2.63,116.87
2020,1,12,7,0.6,206.55,211.19,75.6,23.35,0.0,80.31,4.0,119.52
2020,1,12,8,0.7,458.52,465.45,61.73,26.07,0.0,63.31,4.18,117.47
2020,1,12,9,0.73,690.88,684.12,47.98,28.89,0.0,47.88,3.79,115.14
2020,1,12,10,0.76,877.52,873.08,34.68,31.51,0.0,37.0,3.27,112.77
2020,1,12,11,0.76,998.88,983.24,22.77,33.76,0.0,29.69,2.88,109.81
2020,1,12,12,0.76,1046.85,1022.75,15.86,35.48,0.0,25.06,2.71,105.4
2020,1,12,13,0.76,1014.3,998.38,20.09,36.58,0.0,22.5,2.64,95.44
2020,1,12,14,0.74,908.85,891.45,31.23,37.14,0.0,21.44,2.76,82.67
2020,1,12,15,0.72,737.65,722.3,44.29,37.1,0.0,21.56,3.09,72.66
2020,1,12,16,0.59,514.85,436.39,57.96,36.4,0.0,22.81,3.58,66.9
2020,1,12,17,0.45,265.92,197.33,71.83,35.01,0.0,26.0,3.96,64.29
2020,1,12,18,0.23,42.48,26.16,85.45,31.06,0.01,42.62,3.2,61.05
2020,1,12,19,-999.0,0.0,0.0,-999.0,29.21,0.01,45.81,4.76,62.3
2020,1,12,20,-999.0,0.0,0.0,-999.0,28.12,0.0,49.0,5.75,63.78
2020,1,12,21,-999.0,0.0,0.0,-999.0,26.89,0.0,56.69,4.85,63.39
2020,1,12,22,-999.0,0.0,0.0,-999.0,26.14,0.0,63.38,3.94,62.06
2020,1,12,23,-999.0,0.0,0.0,-999.0,25.58,0.0,68.88,3.33,60.0
2020,1,13,0,-999.0,0.0,0.0,-999.0,25.13,0.0,73.12,3.0,60.29
2020,1,13,1,-999.0,0.0,0.0,-999.0,24.53,0.0,78.0,2.54,65.48
2020,1,13,2,-999.0,0.0,0.0,-999.0,23.86,0.0,83.0,2.13,73.56
2020,1,13,3,-999.0,0.0,0.0,-999.0,23.34,0.0,86.5,1.89,83.35
2020,1,13,4,-999.0,0.0,0.0,-999.0,22.89,0.0,89.06,1.75,94.36
2020,1,13,5,-999.0,0.0,0.0,-999.0,22.55,0.0,90.5,1.65,105.68
2020,1,13,6,0.38,14.77,18.19,88.05,22.69,0.01,88.44,2.06,117.83
2020,1,13,7,0.59,198.7,203.52,75.7,24.56,0.0,76.94,3.91,117.74
2020,1,13,8,0.69,448.5,455.73,61.8,27.3,0.0,64.12,4.47,106.88
2020,1,13,9,0.73,679.77,681.41,48.04,30.1,0.0,52.44,3.9,98.07
2020,1,13,10,0.75,865.85,867.12,34.7,32.59,0.0,43.44,3.25,92.9
2020,1,13,11,0.75,986.85,971.57,22.73,34.61,0.0,36.88,2.77,90.81
2020,1,13,12,0.75,1037.25,1015.22,15.71,36.15,0.0,32.19,2.49,87.85
2020,1,13,13,0.74,1008.2,976.91,19.91,37.17,0.01,29.19,2.44,83.76
2020,1,13,14,0.73,905.33,878.85,31.07,37.63,0.02,27.69,2.53,78.97
2020,1,13,15,0.7,737.0,703.91,44.17,37.54,0.03,27.25,2.67,74.01
2020,1,13,16,0.67,517.48,502.84,57.86,36.69,0.03,28.31,2.91,64.6
2020,1,13,17,0.59,270.27,261.05,71.74,35.29,0.01,32.0,3.27,52.17
2020,1,13,18,0.38,44.65,42.52,85.4,32.26,0.0,47.56,3.03,36.81
2020,1,13,19,-999.0,0.0,0.0,-999.0,30.8,0.0,50.19,4.69,32.82
2020,1,13,20,-999.0,0.0,0.0,-999.0,29.85,0.0,53.75,6.14,36.67
2020,1,13,21,-999.0,0.0,0.0,-999.0,28.53,0.0,61.25,5.43,41.62
2020,1,13,22,-999.0,0.0,0.0,-999.0,27.4,0.0,68.44,4.22,45.15
2020,1,13,23,-999.0,0.0,0.0,-999.0,26.55,0.0,73.69,3.61,50.1
2020,1,14,0,-999.0,0.0,0.0,-999.0,25.81,0.0,76.88,3.61,60.55
2020,1,14,1,-999.0,0.0,0.0,-999.0,25.02,0.0,79.81,3.25,72.09
2020,1,14,2,-999.0,0.0,0.0,-999.0,24.32,0.0,83.19,2.54,82.77
2020,1,14,3,-999.0,0.0,0.0,-999.0,23.8,0.0,86.38,1.97,94.56
2020,1,14,4,-999.0,0.0,0.0,-999.0,23.39,0.0,88.69,1.65,103.97
2020,1,14,5,-999.0,0.0,0.0,-999.0,23.01,0.0,90.38,1.55,109.71
2020,1,14,6,0.33,14.83,15.39,88.1,23.12,0.0,88.31,1.95,114.41
2020,1,14,7,0.59,201.08,201.39,75.79,25.19,0.0,74.31,3.94,117.02
2020,1,14,8,0.68,450.65,452.42,61.88,27.69,0.0,60.94,4.4,116.11
2020,1,14,9,0.73,680.92,683.4,48.09,30.37,0.0,48.25,3.78,111.32
2020,1,14,10,0.75,867.23,867.49,34.73,32.87,0.0,38.38,3.05,106.35
2020,1,14,11,0.72,989.73,931.49,22.69,34.96,0.0,31.69,2.49,105.48
2020,1,14,12,0.7,1039.62,940.15,15.55,36.58,0.0,27.31,2.1,106.21
2020,1,14,13,0.7,1012.38,916.19,19.73,37.69,0.0,24.5,1.84,104.98
2020,1,14,14,0.68,911.12,824.05,30.92,38.27,0.0,22.69,1.83,98.86
2020,1,14,15,0.68,744.0,686.66,44.05,38.29,0.0,21.94,1.91,89.53
2020,1,14,16,0.65,524.48,489.38,57.75,37.8,0.0,21.94,2.09,77.94
2020,1,14,17,0.58,276.4,256.2,71.66,36.67,0.0,23.44,2.31,62.83
2020,1,14,18,0.38,46.92,43.27,85.34,32.81,0.0,44.31,2.1,38.19
2020,1,14,19,-999.0,0.0,0.0,-999.0,30.68,0.0,45.94,3.59,30.19
2020,1,14,20,-999.0,0.0,0.0,-999.0,30.15,0.0,46.44,5.62,32.67
2020,1,14,21,-999.0,0.0,0.0,-999.0,29.2,0.0,54.75,7.13,38.9
2020,1,14,22,-999.0,0.0,0.0,-999.0,27.83,0.0,63.94,5.68,46.23
2020,1,14,23,-999.0,0.0,0.0,-999.0,26.98,0.0,68.62,4.53,56.75
2020,1,15,0,-999.0,0.0,0.0,-999.0,26.25,0.0,71.5,3.92,72.36
2020,1,15,1,-999.0,0.0,0.0,-999.0,25.57,0.0,73.75,3.56,87.11
2020,1,15,2,-999.0,0.0,0.0,-999.0,25.0,0.0,75.69,3.2,98.57
2020,1,15,3,-999.0,0.0,0.0,-999.0,24.54,0.0,77.12,2.98,105.68
2020,1,15,4,-999.0,0.0,0.0,-999.0,24.1,0.0,78.88,2.58,108.71
2020,1,15,5,-999.0,0.0,0.0,-999.0,23.63,0.0,81.31,2.12,111.45
2020,1,15,6,0.39,14.8,17.7,88.15,23.69,0.0,80.25,2.43,113.93
2020,1,15,7,0.58,203.0,197.77,75.88,25.76,0.0,67.88,4.78,115.68
2020,1,15,8,0.67,455.08,446.82,61.95,28.12,0.0,56.81,5.21,112.95
2020,1,15,9,0.71,687.77,668.77,48.14,30.72,0.0,45.94,4.65,107.58
2020,1,15,10,0.74,875.45,856.04,34.74,33.23,0.0,36.75,4.0,101.16
2020,1,15,11,0.72,998.95,933.44,22.64,35.4,0.0,30.25,3.43,96.27
2020,1,15,12,0.7,1047.77,951.55,15.4,37.05,0.0,26.12,3.07,93.06
2020,1,15,13,0.7,1021.17,935.17,19.55,38.17,0.0,23.81,2.91,90.92
2020,1,15,14,0.66,919.88,800.64,30.77,38.7,0.0,22.75,2.84,87.95
2020,1,15,15,0.66,751.42,663.16,43.92,38.41,0.0,22.88,2.78,84.35
2020,1,15,16,0.66,530.6,496.41,57.65,37.75,0.0,23.56,2.86,75.62
2020,1,15,17,0.6,279.7,268.37,71.57,36.55,0.0,25.25,3.17,64.45
2020,1,15,18,0.41,47.98,47.91,85.28,33.78,0.0,36.12,2.56,49.84
2020,1,15,19,-999.0,0.0,0.0,-999.0,32.19,0.0,39.38,3.75,41.7
2020,1,15,20,-999.0,0.0,0.0,-999.0,31.5,0.0,41.12,5.36,42.11
2020,1,15,21,-999.0,0.0,0.0,-999.0,30.19,0.0,47.88,5.55,45.97
2020,1,15,22,-999.0,0.0,0.0,-999.0,28.78,0.0,55.25,5.06,57.68
2020,1,15,23,-999.0,0.0,0.0,-999.0,27.68,0.0,61.0,4.59,70.39
2020,1,16,0,-999.0,0.0,0.0,-999.0,26.74,0.0,65.56,4.29,83.52
2020,1,16,1,-999.0,0.0,0.0,-999.0,25.97,0.0,69.12,3.64,96.16
2020,1,16,2,-999.0,0.0,0.0,-999.0,25.4,0.0,71.69,3.07,105.49
2020,1,16,3,-999.0,0.0,0.0,-999.0,24.92,0.0,73.94,2.52,112.83
2020,1,16,4,-999.0,0.0,0.0,-999.0,24.47,0.0,76.06,2.06,119.58
2020,1,16,5,-999.0,0.0,0.0,-999.0,24.06,0.0,77.81,1.76,126.16
2020,1,16,6,0.39,14.38,17.27,88.2,24.12,0.0,76.75,2.18,131.8
2020,1,16,7,0.59,201.8,199.32,75.96,26.02,0.0,66.25,4.22,128.91
2020,1,16,8,0.69,454.98,451.14,62.02,28.35,0.0,55.62,4.28,125.57
